profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp
https://twitter.com/926_kate,926_kate,873054317246242820,Kate Guo,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Fri Jun 09 05:49:04 +0000 2017,0,77,2,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.860Z
https://twitter.com/Jaynetoh,Jaynetoh,204152012,Jayne Toh Yew Zhen,https://pbs.twimg.com/profile_images/915238240407269376/IbjiJUNy_normal.jpg,https://pbs.twimg.com/profile_banners/204152012/1486421525,,,,Mon Oct 18 01:35:41 +0000 2010,81,234,336,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.860Z
https://twitter.com/yensim2,yensim2,725658339628052480,yen sim,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 28 12:10:05 +0000 2016,0,22,40,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.860Z
https://twitter.com/santhanaram,santhanaram,14862696,Santhanaram Jayaram,https://pbs.twimg.com/profile_images/1498324237966217222/tKn65dQu_normal.jpg,https://pbs.twimg.com/profile_banners/14862696/1536135115,"#LaughterCoach #ConferenceSpeaker #OpeningSpeaker
#EmployeeEngagement
#MotivationalComedian",https://t.co/k4RlHGSjJ3,Singapore,Wed May 21 23:54:05 +0000 2008,1321,1246,3007,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.860Z
https://twitter.com/MBIMB1,MBIMB1,794444856668155904,🌞My Body Is My Body,https://pbs.twimg.com/profile_images/1109527650022969345/WEMyWXBO_normal.png,https://pbs.twimg.com/profile_banners/794444856668155904/1553366871,"FREE Animated Musical 
Child Abuse Prevention Programme
FUN Educational songs 
15 minutes that could change a child's life #SafeguardingChildren #StopChildAbuse",https://t.co/DCP2WGl0Nv,South Yorkshire,Fri Nov 04 07:43:08 +0000 2016,1761,2931,2542,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.860Z
https://twitter.com/darisjob25,darisjob25,1241593298,DARIS,https://pbs.twimg.com/profile_images/831702316873035776/3LjWtAyV_normal.jpg,https://pbs.twimg.com/profile_banners/1241593298/1487128110,QUEBEC IMMIGRATION(SKILLED WORKER PROGRAM,,"Kerala, India",Mon Mar 04 15:29:25 +0000 2013,9,88,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.861Z
https://twitter.com/ayuremie,ayuremie,3316754108,💛🖤🤎,https://pbs.twimg.com/profile_images/1451778277358534658/F-AfWZuc_normal.jpg,https://pbs.twimg.com/profile_banners/3316754108/1634965965,🤍Cats & Caffeine are Connoisseurs of Comfort🤍,,,Sun Aug 16 10:43:14 +0000 2015,255,2668,11434,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.861Z
https://twitter.com/SDEAofficial,SDEAofficial,272165695,SDEA,https://pbs.twimg.com/profile_images/1090818703183073280/c5O9Gy1i_normal.jpg,https://pbs.twimg.com/profile_banners/272165695/1597914865,"Advocating for the value and practice of drama/theatre, and for the advancement of the profession of the drama educator.",http://t.co/n70lK2tQqj,Singapore,Fri Mar 25 23:49:01 +0000 2011,137,468,161,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.861Z
https://twitter.com/ginlwc,ginlwc,4737769153,Gin,https://pbs.twimg.com/profile_images/1281636365126397953/4VlX9X2M_normal.jpg,https://pbs.twimg.com/profile_banners/4737769153/1594400895,sensitive,,Singapore,Sun Jan 10 09:59:04 +0000 2016,1,18,4,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.861Z
https://twitter.com/FreddyHuat,FreddyHuat,780621479306145792,Freddy Lim Kim Huat,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Tue Sep 27 04:13:58 +0000 2016,1,65,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:13.861Z
https://twitter.com/wwceline,wwceline,3296536878,Celine,https://pbs.twimg.com/profile_images/868811525766565889/7wbMmHjL_normal.jpg,https://pbs.twimg.com/profile_banners/3296536878/1495975558,"Christian, @Stripe. @Penn, @Wharton, @Twitter alum. Psalm 16:11 - in your presence there is fullness of joy. Likes history, behavioral economics, & poetry.",https://t.co/6grjAUoToC,,Mon Jul 27 01:58:46 +0000 2015,268,282,1273,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/AnnieSoh2,AnnieSoh2,752154001542516736,Annie Soh,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Sun Jul 10 14:54:23 +0000 2016,2,89,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/Omnipotemtem,Omnipotemtem,725910972469153792,anore2016@yandex.com,https://pbs.twimg.com/profile_images/725912567567130624/n0AEtSZi_normal.jpg,,,,,Fri Apr 29 04:53:57 +0000 2016,0,65,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/Cross_E98,Cross_E98,722948374379368448,Brandon Tay,https://pbs.twimg.com/profile_images/722950470327668737/QWJFHw99_normal.jpg,https://pbs.twimg.com/profile_banners/722948374379368448/1461199796,Nothing,,Singapore,Thu Apr 21 00:41:38 +0000 2016,3,45,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/chirowena,chirowena,2891833383,CHI Rowena Ricalde,https://pbs.twimg.com/profile_images/935870343247515650/5PWe_u33_normal.jpg,,,,,Tue Nov 25 10:50:47 +0000 2014,13,160,79,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/jkh2016,jkh2016,715561774209052677,Jkh,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Mar 31 15:29:56 +0000 2016,5,61,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/thinkerbellej,thinkerbellej,698006261946720257,Jamie Smith,https://pbs.twimg.com/profile_images/708332904523247616/3Ca2zYhf_normal.jpg,https://pbs.twimg.com/profile_banners/698006261946720257/1455382395,I think I think too much.,https://t.co/qL5u5zpNHN,,Fri Feb 12 04:50:36 +0000 2016,40,252,722,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/captioncube,captioncube,3299179789,CaptionCube,https://pbs.twimg.com/profile_images/694481162966700033/QSplyO8-_normal.jpg,,CaptionCube provides closed and live word-for-word captions allowing everyone to access the information being presented. Increasing accessibility with captions!,https://t.co/LdJgpEoHPM,,Tue Jul 28 04:46:31 +0000 2015,27,89,17,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/thia_la,thia_la,1089061003,eLa,https://pbs.twimg.com/profile_images/469432295787483137/X5lnxGei_normal.jpeg,https://pbs.twimg.com/profile_banners/1089061003/1399472800,,,Singapore,Mon Jan 14 13:36:29 +0000 2013,4,86,37,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/tohzhiyangrv,tohzhiyangrv,2723606850,Zhiyang,https://pbs.twimg.com/profile_images/685734227963318272/YK-noQWw_normal.jpg,,Exploring twitter,,,Mon Aug 11 10:13:10 +0000 2014,13,162,159,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/ShaniaChia,ShaniaChia,816450727,Shania Chia,https://pbs.twimg.com/profile_images/378800000733581320/1a2ddbe11d4c32042085075d88080298_normal.png,https://pbs.twimg.com/profile_banners/816450727/1453246503,,,,Tue Sep 11 01:48:48 +0000 2012,12,14,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/My_Bartender_SG,My_Bartender_SG,3312673477,MyBartender,https://pbs.twimg.com/profile_images/678838473751588864/8woQ1aIq_normal.jpg,https://pbs.twimg.com/profile_banners/3312673477/1439314181,"Your best event bar solution !!! 
+65 6200 4586",https://t.co/Sd7LujGxVp,"Central Region, Singapore",Tue Aug 11 17:20:55 +0000 2015,148,1240,299,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/Freedom_Fusion,Freedom_Fusion,4517968526,Freedom Dale,https://pbs.twimg.com/profile_images/674937060340326400/G5eFw91R_normal.jpg,https://pbs.twimg.com/profile_banners/4517968526/1449752508,We have others to overcome fears and defend themselves and their love ones,,Singapore,Thu Dec 10 12:45:42 +0000 2015,48,448,15,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/Emerald_6804_,Emerald_6804_,4451538614,huiling23,https://pbs.twimg.com/profile_images/882574522469072896/yTf1nRpQ_normal.jpg,https://pbs.twimg.com/profile_banners/4451538614/1499257092,Enjoying life,,,Fri Dec 04 09:40:15 +0000 2015,77,112,256,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/DaveOng93,DaveOng93,4451435233,Dave,https://pbs.twimg.com/profile_images/672714125487661056/KQW-PGxD_normal.jpg,https://pbs.twimg.com/profile_banners/4451435233/1449307069,,,,Fri Dec 04 09:19:21 +0000 2015,89,350,160,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/junweihor,junweihor,4288998704,Hor Jun Wei,https://pbs.twimg.com/profile_images/1138804341064605701/PbXwpyXJ_normal.jpg,https://pbs.twimg.com/profile_banners/4288998704/1594609709,,,Singapore,Thu Nov 19 10:50:15 +0000 2015,16,117,101,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/mohdkhair66,mohdkhair66,4279881614,Mohamad Khair,https://pbs.twimg.com/profile_images/666999252610977792/5xrUax8o_normal.jpg,,,,,Wed Nov 18 15:03:31 +0000 2015,5,30,4,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/ChefSaiful1,ChefSaiful1,4277660892,ChefSaiful,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Wed Nov 18 10:23:50 +0000 2015,26,110,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/HashAnand,HashAnand,65295338,Anand,https://pbs.twimg.com/profile_images/1455681896143200256/zxNQ2Cnd_normal.jpg,,"Home = Singapore. Work = @Webex. Play = Cricket, Tennis, Poker and Chess. Vegetarian, Dad and fan of all things tech.",https://t.co/m4zFDikTmf,Singapore,Thu Aug 13 06:21:51 +0000 2009,165,438,1466,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/evng_mehtab,evng_mehtab,1585158102,Evangelist Mehtab ,https://pbs.twimg.com/profile_images/378800000118040521/2bdab983ca9e0a45ebd2cfcef16bf6c6_normal.jpeg,,"I am Evangelist, i love Jesus and also passionate to share the Gospel and to help Christian comunity of Pakistan in rural area of Punjab province.",,,Thu Jul 11 07:39:59 +0000 2013,23,71,48,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.060Z
https://twitter.com/RoniMolla9,RoniMolla9,4046915772,Roni Molla,https://pbs.twimg.com/profile_images/659364883343867905/Eftw7l89_normal.jpg,,,,,Wed Oct 28 13:39:51 +0000 2015,24,208,3,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/xiefax,xiefax,2534789179,xiefax,https://pbs.twimg.com/profile_images/851283666412093442/zRzrXSrz_normal.jpg,,You're welcome 💁‍♀️,,,Fri May 30 10:29:08 +0000 2014,10,78,113,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/WY8D,WY8D,577988604,Wu Wan Ying,https://pbs.twimg.com/profile_images/655290853846466561/3u8zCX_k_normal.jpg,https://pbs.twimg.com/profile_banners/577988604/1445068522,caramel is my ♥,,Singapore,Sat May 12 09:38:42 +0000 2012,8,8,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/Ernieloh,Ernieloh,30735678,Eernietv,https://pbs.twimg.com/profile_images/1457976186315763713/jJPAqMKU_normal.jpg,https://pbs.twimg.com/profile_banners/30735678/1634647391,Millennial. I Cook. I HODL. I Roll. The Drunken Ramblings Podcast My thoughts & alotta Crypto,https://t.co/qxwztNTgQ9,,Sun Apr 12 22:19:00 +0000 2009,273,1962,3704,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/shisha_music,shisha_music,3909961634,Shisha Productions,https://pbs.twimg.com/profile_images/719669562606661632/0LLYFWjr_normal.jpg,https://pbs.twimg.com/profile_banners/3909961634/1444974143,Music Production | Studio | Drummer | Educator | Communicate with music! A gd chai with gd music.,https://t.co/WtwwctSRIn,Singapore,Fri Oct 16 04:18:42 +0000 2015,29,112,123,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/bloggershop1,bloggershop1,3910446434,bloggershop,https://pbs.twimg.com/profile_images/654890697770708993/s0_jkjhD_normal.jpg,https://pbs.twimg.com/profile_banners/3910446434/1444973343,afficisl of bloggershop,http://t.co/BdTr5BLWRH,"Kota Baubau, Sulawesi Tenggara",Fri Oct 16 05:21:52 +0000 2015,197,1628,43,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/PayalPisal,PayalPisal,2570376097,Payal Pisal,https://pbs.twimg.com/profile_images/1358938926958870528/BxW7Q6U6_normal.jpg,https://pbs.twimg.com/profile_banners/2570376097/1588323966,"Loves family, fitness, food and fun.",,Singapore,Mon Jun 16 06:24:20 +0000 2014,2108,3328,5107,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/nanacabana,nanacabana,1090831,Rae Omar,https://pbs.twimg.com/profile_images/27905712/DSC03063_normal.jpg,https://pbs.twimg.com/profile_banners/1090831/1500793004,polly in your pocket,,,Tue Mar 13 14:39:28 +0000 2007,33,55,376,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/pohyoke84,pohyoke84,3898940532,Poh Yoke,https://pbs.twimg.com/profile_images/654516633386418176/UbyVEIk4_normal.jpg,,,,,Thu Oct 15 04:33:26 +0000 2015,7,58,13,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/quixiequint,quixiequint,291102022,Kinny,https://pbs.twimg.com/profile_images/473333209095094272/2thpnYht_normal.jpeg,https://pbs.twimg.com/profile_banners/291102022/1352256033,i have phat thumbs,,Wonderland,Sun May 01 13:22:39 +0000 2011,8,33,817,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/jacksontanera,jacksontanera,3823301594,Jackson Tan,https://pbs.twimg.com/profile_images/666117085584461829/6Z98pEvF_normal.jpg,,,,,Thu Oct 08 08:14:55 +0000 2015,27,207,64,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/himeyaalan,himeyaalan,20032167,Alan Huang,https://pbs.twimg.com/profile_images/2091993036/image_normal.jpg,,not to be indecisive,,Punggol,Wed Feb 04 07:09:34 +0000 2009,31,136,646,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/bhfxtraining,bhfxtraining,3756971533,What about Forex,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Fri Oct 02 08:11:42 +0000 2015,0,28,6,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/ViperxIrfan,ViperxIrfan,3716407940,irfan,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,I am a viper,,,Mon Sep 28 16:18:21 +0000 2015,1,54,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/MithleshR0801,MithleshR0801,3696157332,Mithlesh RAJPUT,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Sat Sep 26 20:32:27 +0000 2015,18,121,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/MdNuruzzamanRo3,MdNuruzzamanRo3,3659492054,Md. Nuruzzaman Ronju,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Wed Sep 23 12:27:53 +0000 2015,6,41,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/kathieloh78,kathieloh78,3269587194,zzpuan,https://pbs.twimg.com/profile_images/617910822992371712/Wn2X4Uro_normal.png,,,,,Mon Jul 06 04:09:40 +0000 2015,0,8,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/gohpg251309,gohpg251309,3526425672,Matthew Goh,https://pbs.twimg.com/profile_images/642310670805942272/8hO9WPAT_normal.jpg,,,,Singapore,Fri Sep 11 12:12:32 +0000 2015,11,137,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/CrystalLimMing1,CrystalLimMing1,3443679912,Crystal Lim Ming Cho,https://pbs.twimg.com/profile_images/639640148481708032/TJrn40T8_normal.jpg,,,,,Fri Sep 04 03:22:31 +0000 2015,7,114,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/JAYDEEPMACHHI2,JAYDEEPMACHHI2,3317883602,JAYDEEP MACHHI,https://pbs.twimg.com/profile_images/655392562367373312/HljnSm4e_normal.jpg,https://pbs.twimg.com/profile_banners/3317883602/1441123206,"At-lunawada,",http://t.co/7oz4zOra9k,"Lunavada, India",Mon Aug 17 15:29:24 +0000 2015,307,1456,30,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.277Z
https://twitter.com/Lucky_Dragon747,Lucky_Dragon747,195255387,James Lee,https://pbs.twimg.com/profile_images/653934373658492929/cav3A06u_normal.jpg,,,https://t.co/t3WPVPwH4Q,Singapore,Sun Sep 26 06:13:10 +0000 2010,26,1392,117,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/HMM_VIRGO,HMM_VIRGO,3244498434,Hossain M,https://pbs.twimg.com/profile_images/609838583097069568/bs4vS0wq_normal.jpg,,,,"Leicester, England",Sat Jun 13 21:37:55 +0000 2015,17,172,19,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/_DCALS,_DCALS,3317897882,Ozalif Omar,https://pbs.twimg.com/profile_images/633309925502947328/t7OwHS-V_normal.png,https://pbs.twimg.com/profile_banners/3317897882/1439864953,,,,Mon Aug 17 15:46:10 +0000 2015,61,975,242,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/acky3000,acky3000,25465833,Alastair C,https://pbs.twimg.com/profile_images/3585021473/24499cfda183c618928f0208ae6eae3c_normal.jpeg,,i am a banana.,https://t.co/dP3QN1a4tc,▒▓██ N █ U █ F █ C ██▓▒,Fri Mar 20 05:21:24 +0000 2009,66,353,2276,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/AloysiuChen,AloysiuChen,3299618934,Aloysius,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Tue Jul 28 16:12:33 +0000 2015,3,43,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/cheetahbubbles,cheetahbubbles,275012507,S.,https://pbs.twimg.com/profile_images/1084140189297983488/FomhA_PJ_normal.jpg,https://pbs.twimg.com/profile_banners/275012507/1542495198,"Life without purpose is like a body without soul. I'm in it for the outcome, not income. Alhamdulillah for everything.",,Singapore,Thu Mar 31 13:22:19 +0000 2011,108,174,20317,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/Koala_Sd,Koala_Sd,147877869,Koala,https://pbs.twimg.com/profile_images/1144600017/image_normal.jpg,,I just want to be me,,,Tue May 25 08:11:33 +0000 2010,8,624,344,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/irene30277,irene30277,807804042,irene,https://pbs.twimg.com/profile_images/3598571878/7af860bbf2255a9e072b4eef784c2bc6_normal.jpeg,,,,,Thu Sep 06 23:39:18 +0000 2012,8,95,7,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/SalesCheng,SalesCheng,3261436771,Cheng Ai Nee,https://pbs.twimg.com/profile_images/615881041631252481/7yXV924X_normal.jpg,,,http://t.co/NNyeF4Q7Se,,Tue Jun 30 13:51:26 +0000 2015,3,49,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/anokhi_san,anokhi_san,3256941859,hiral anokhi san,https://pbs.twimg.com/profile_images/1229721722045128704/RXH8fOHd_normal.jpg,,"life enthusiast. 
 being open to new experiences.
nature lover",https://t.co/rqHs2dDSNJ,,Fri Jun 26 17:39:48 +0000 2015,5,159,13,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/ahsun0903,ahsun0903,30250188,Edward Shee Boon Sun,https://pbs.twimg.com/profile_images/953446034469892096/LqdCHSa__normal.jpg,https://pbs.twimg.com/profile_banners/30250188/1516154224,"New Dad, Financial Planner, Positivity Magnet, Value Investor, Certified Wills Planner, Husband to W, Happy Listener, Master NLP Certified, Biz Builder =)",https://t.co/BQY8qkPzlL,Singapore,Fri Apr 10 16:24:26 +0000 2009,132,543,1448,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/doverotter,doverotter,2789725086,otter,https://pbs.twimg.com/profile_images/1242086406068920320/zTyWddAM_normal.jpg,https://pbs.twimg.com/profile_banners/2789725086/1584971473,,,,Thu Sep 04 12:56:45 +0000 2014,8,643,2,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/861d560f9d37409,861d560f9d37409,3228520128,ecarg,https://pbs.twimg.com/profile_images/1490130284271976451/SxeuIr7W_normal.jpg,,,,,Thu May 28 02:43:01 +0000 2015,18,137,6,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/YukieTan_XH,YukieTan_XH,338242836,Yukie,https://pbs.twimg.com/profile_images/378800000232412373/e2eeded5995a25108558b2352338ade6_normal.jpeg,https://pbs.twimg.com/profile_banners/338242836/1363853748,"One day, I shall inspire million of people. Dream and Believe. Life is unpredictable. #Believe #Purpose #Dreams",,,Tue Jul 19 08:42:11 +0000 2011,206,514,1925,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/tkwees,tkwees,268628603,George,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Sat Mar 19 04:32:38 +0000 2011,21,435,6,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/sng_pc,sng_pc,3169291670,Sng Peng Cheng,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Apr 23 22:44:21 +0000 2015,12,154,1,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/sexilycandid,sexilycandid,2265176707,sylvia,https://pbs.twimg.com/profile_images/423633261491781634/GEQwGkmE_normal.jpeg,https://pbs.twimg.com/profile_banners/2265176707/1398945770,magnum opus in progress,,,Sat Dec 28 01:34:10 +0000 2013,9,32,2945,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/yx_ng,yx_ng,45511719,Yi Xiang,https://pbs.twimg.com/profile_images/1252503731/173671_522248569_1212798_q_normal.jpg,https://pbs.twimg.com/profile_banners/45511719/1363066522,"Graduated with Computer engrg! Like trekking, camping, net surfing, programming, robotics and AI",,Singapore,Mon Jun 08 06:05:23 +0000 2009,67,669,174,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/38details,38details,3151355688,Ks,https://pbs.twimg.com/profile_images/587245412198658048/iDij_uy1_normal.jpg,,,,,Sun Apr 12 13:23:14 +0000 2015,8,142,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/projectkindle_,projectkindle_,3144673729,Project Kindle,https://pbs.twimg.com/profile_images/588719356369965056/l7xgJfjk_normal.jpg,,"Project Kindle comprises Pei Shan, Nicole, Jin An and Hong Ting from HCJC. Through raising awareness and funds, we aim to support Singapore Children's Society.",http://t.co/plTtloVJRc,Singapore,Wed Apr 08 10:59:59 +0000 2015,0,2,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.540Z
https://twitter.com/littleslowly,littleslowly,449006070,Vanessa,https://pbs.twimg.com/profile_images/1721003158/image_normal.jpg,,,,,Wed Dec 28 16:42:11 +0000 2011,3,57,59,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
https://twitter.com/azmierango,azmierango,3110168622,Azmie Rango,https://pbs.twimg.com/profile_images/751198393590882304/u8FLJsOJ_normal.jpg,https://pbs.twimg.com/profile_banners/3110168622/1464914796,"@skullsandsoles Instashop! Snapbacks,Sneakers,Bags and More!",,,Fri Mar 27 14:39:17 +0000 2015,58,222,124,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
https://twitter.com/arirang533,arirang533,3104955422,Choi Will,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Mon Mar 23 14:45:13 +0000 2015,134,474,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
https://twitter.com/reshmysudeep,reshmysudeep,129854119,Sudeep Mathew,https://pbs.twimg.com/profile_images/1311481198388998144/PjSd3mef_normal.jpg,https://pbs.twimg.com/profile_banners/129854119/1595441949,,,singapore,Mon Apr 05 16:24:53 +0000 2010,29,152,336,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
https://twitter.com/SophieLinke,SophieLinke,3100975843,Sophie Linke,https://pbs.twimg.com/profile_images/579151211581964288/Ib3hf9Qw_normal.jpg,,,,,Sat Mar 21 05:13:55 +0000 2015,4,235,0,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
https://twitter.com/zhibin87,zhibin87,201122981,Zhi Bin,https://pbs.twimg.com/profile_images/484858474673606656/CoWJ0ywr_normal.jpeg,,success is accumulation day after day,,Singapore,Mon Oct 11 03:46:32 +0000 2010,40,41,5053,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
https://twitter.com/strivestudiossg,strivestudiossg,3052822214,strivestudiossg,https://pbs.twimg.com/profile_images/572055099464089600/Q1r4O5aj_normal.jpeg,https://pbs.twimg.com/profile_banners/3052822214/1425224345,Wedding Services | +65 | 82422005,,Singapore,Sun Mar 01 15:24:41 +0000 2015,108,1181,655,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
https://twitter.com/DaleHamid,DaleHamid,2313465504,dale,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Mon Jan 27 11:10:30 +0000 2014,22,148,4,false,false,false,https://twitter.com/sgchildrensoc,2022-03-22T05:23:14.717Z
