postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,location,locationId
https://www.instagram.com/p/CbZBDq6rRnv/,"Today is World Water Day. To raise awareness about water conservation, our youth beneficiaries from JYC @ Children’s Society teamed up with senior rowers from SG Dragons to clean up Lower Seletar Reservoir on 16 March. As Dan Wen, one of our beneficiaries who took part in the cleanup, put it : “I had a lot of fun during the kayaking and cleanup…I feel happy to not only enjoy myself during the event but also helping the environment’. Thanks to the organisers Camelot Singapore and PUB for giving our beneficiaries the chance to be a part of this meaningful event. Read the article through the link in our bio @sgchildrensoc 

#makeeverydropcount #goblue4SG  @pubsingapore @jyc_at_scs",0,12,2022-03-22T03:23:22.000Z,false,false,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/276320951_5318774158133990_2946518633320796691_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=9JaM2AGenK4AX-FvjO8&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5OTI3MzI5MzY3Mzk5NDczNQ%3D%3D.2-ccb7-4&oh=00_AT8iXTEZYjkhV5aLbj1I89RcoKUo119l5MTCdh1EeP_17A&oe=62404980&_nc_sid=83d603,2799273293673994735_1646646616,2022-03-22T04:33:24.708Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CbW1HoSrDt0/,"“Hello, I’m Tinkle Friend! What would you like to talk about today?”

Do you enjoy chatting with children? Are you able to listen and empathise with others? We are currently recruiting volunteers to man our Tinkle Friend helpline and online chat for primary school children in Singapore! Tinkle Friend volunteers offer a listening ear to children who call in or chat with us online about their issues and concerns.

If you are 21 years old and above and keen to be a Tinkle Friend volunteer, you can find out more and register through the link in our bio @sgchildrensoc

Please contact the Tinkle Friend team at 6276 5077 from Monday to Friday, 8.30am to 5.30pm and/or email us at tinklefriend@childrensociety.org.sg if you have any queries about the volunteering opportunity.

We hope to welcome you into our Tinkle Friend family 😊

#tinklefriend #sgvolunteer",0,36,2022-03-21T07:00:34.000Z,false,false,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/277037018_4842890192505570_4410851048712852144_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=66U6WY5-DXIAX84m7vD&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5ODY1NzgzOTIyMTcxNzg3Ng%3D%3D.2-ccb7-4&oh=00_AT8fMrVe0ejrGZR1UmxEOIs76JsSrSY6JZHiM8ZR4iyfOA&oe=6240F4AF&_nc_sid=83d603,2798657839221717876_1646646616,2022-03-22T04:33:24.880Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CbHbKk2rDGb/,"It is World Social Work Day today! We invited Ms Tan Bee Joo, Senior Director and Group Lead of Family Services to share more about her 24-year journey with Singapore Children’s Society.
 
In her starting years, she was involved with casework and counselling for low-income families and had also worked with youth in Project CABIN – drop-in centres in secondary schools for students to have a conducive environment to hangout after school hours. She led projects such as the Bully Free programme and Tinkle Friend as she took on a managerial role, and today, she continues to serve vulnerable families and their children in the Yishun community.
 
Swipe to see some of the many memorable moments Bee Joo hold close to her heart 💖. She also shared her hopes for Children’s Society as it marks its 70th anniversary this year.
 
From the bottom of our hearts, thank you all social workers for your contribution! #socialworker #worldsocialworkday #sgchildrensoc70",1,73,2022-03-15T07:25:10.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/275738187_1141278533369438_5637567905231324668_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=CRcXxpdciJsAX_7vArv&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5NDMyMTU2NDE4MDM2MzY0NA%3D%3D.2-ccb7-4&oh=00_AT-ov4eG5toFLbec_MgVLWcRPX2LNgEM8U4xE0otDhzMDw&oe=62411175&_nc_sid=83d603,2794321564180363644_1646646616,2022-03-22T04:33:25.099Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CbHbKk2rDGb/,"It is World Social Work Day today! We invited Ms Tan Bee Joo, Senior Director and Group Lead of Family Services to share more about her 24-year journey with Singapore Children’s Society.
 
In her starting years, she was involved with casework and counselling for low-income families and had also worked with youth in Project CABIN – drop-in centres in secondary schools for students to have a conducive environment to hangout after school hours. She led projects such as the Bully Free programme and Tinkle Friend as she took on a managerial role, and today, she continues to serve vulnerable families and their children in the Yishun community.
 
Swipe to see some of the many memorable moments Bee Joo hold close to her heart 💖. She also shared her hopes for Children’s Society as it marks its 70th anniversary this year.
 
From the bottom of our hearts, thank you all social workers for your contribution! #socialworker #worldsocialworkday #sgchildrensoc70",1,73,2022-03-15T07:25:10.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/275833686_1678375535857295_671586335711425965_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=iwggcppHfR8AX8hfI_r&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5NDMyMTU2NDE5NzExNzk3MA%3D%3D.2-ccb7-4&oh=00_AT_dwgbREH6sCjSgD1uZsCaybdqRyfxV1cfRsxZ7HgzK_g&oe=623FEEC9&_nc_sid=83d603,2794321564197117970_1646646616,2022-03-22T04:33:25.099Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CbHbKk2rDGb/,"It is World Social Work Day today! We invited Ms Tan Bee Joo, Senior Director and Group Lead of Family Services to share more about her 24-year journey with Singapore Children’s Society.
 
In her starting years, she was involved with casework and counselling for low-income families and had also worked with youth in Project CABIN – drop-in centres in secondary schools for students to have a conducive environment to hangout after school hours. She led projects such as the Bully Free programme and Tinkle Friend as she took on a managerial role, and today, she continues to serve vulnerable families and their children in the Yishun community.
 
Swipe to see some of the many memorable moments Bee Joo hold close to her heart 💖. She also shared her hopes for Children’s Society as it marks its 70th anniversary this year.
 
From the bottom of our hearts, thank you all social workers for your contribution! #socialworker #worldsocialworkday #sgchildrensoc70",1,73,2022-03-15T07:25:10.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/275839695_1181437969061966_7749849535211738106_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=PKnJL0xDdP8AX-_44OS&tn=np9cglJokbU76B4C&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5NDMyMTU2NDE3MTg0MjE0Nw%3D%3D.2-ccb7-4&oh=00_AT_xhehqpF08BuW0TRn1TwEnM8_Poa6Lyw2LJuvWhdF1Fg&oe=62401B76&_nc_sid=83d603,2794321564171842147_1646646616,2022-03-22T04:33:25.099Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CbHbKk2rDGb/,"It is World Social Work Day today! We invited Ms Tan Bee Joo, Senior Director and Group Lead of Family Services to share more about her 24-year journey with Singapore Children’s Society.
 
In her starting years, she was involved with casework and counselling for low-income families and had also worked with youth in Project CABIN – drop-in centres in secondary schools for students to have a conducive environment to hangout after school hours. She led projects such as the Bully Free programme and Tinkle Friend as she took on a managerial role, and today, she continues to serve vulnerable families and their children in the Yishun community.
 
Swipe to see some of the many memorable moments Bee Joo hold close to her heart 💖. She also shared her hopes for Children’s Society as it marks its 70th anniversary this year.
 
From the bottom of our hearts, thank you all social workers for your contribution! #socialworker #worldsocialworkday #sgchildrensoc70",1,73,2022-03-15T07:25:10.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/275832643_5028786953865062_2989245929257523985_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HwfbbsKjBuYAX_aP4T4&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5NDMyMTU2NDE5NzE3Njk4MA%3D%3D.2-ccb7-4&oh=00_AT-vOap2Tg5A5kGKkR24IFmZYgcPYYJP_WToJ470kDuZ7Q&oe=623F9090&_nc_sid=83d603,2794321564197176980_1646646616,2022-03-22T04:33:25.099Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CazGZk4PcV9/,"Are you a big fan of Carousell? Since June last year, Singapore Children’s Society has started to accept donations through the platform!
 
Go check out our account (#linkinbio), where you can make donations easily between $5 to $20. It may seem like a small amount, but it means the world to our beneficiaries and affirms the work we do for our community. ❤️ Do make a donation while browsing the app today and help Children’s Society continue to bring hope and smiles to our beneficiaries! #sgchildrensoc70 #giveback",0,27,2022-03-07T09:58:54.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/275280480_2030793077103640_3427365237235501999_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=OfhBnKo9Y5MAX_bMtmN&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4ODYwMDczNjQxMjE0NDc2MA%3D%3D.2-ccb7-4&oh=00_AT8iSOqrIhvULBIJKIJf6XfymZ0f-xWlnah4PAFkS1t6rg&oe=62409BE9&_nc_sid=83d603,2788600736412144760_1646646616,2022-03-22T04:33:25.277Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CazGZk4PcV9/,"Are you a big fan of Carousell? Since June last year, Singapore Children’s Society has started to accept donations through the platform!
 
Go check out our account (#linkinbio), where you can make donations easily between $5 to $20. It may seem like a small amount, but it means the world to our beneficiaries and affirms the work we do for our community. ❤️ Do make a donation while browsing the app today and help Children’s Society continue to bring hope and smiles to our beneficiaries! #sgchildrensoc70 #giveback",0,27,2022-03-07T09:58:54.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/275303485_678648863332388_8448169184644092959_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=lRT5gcjCjiMAX-f1Xi-&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4ODYwMDczNjUyOTY3ODY1Mg%3D%3D.2-ccb7-4&oh=00_AT-vx7ZBctTdbN9y9_NzvDtfCLa4Y0sE5hyJXWGL7C6sLg&oe=62411A2D&_nc_sid=83d603,2788600736529678652_1646646616,2022-03-22T04:33:25.277Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CazGZk4PcV9/,"Are you a big fan of Carousell? Since June last year, Singapore Children’s Society has started to accept donations through the platform!
 
Go check out our account (#linkinbio), where you can make donations easily between $5 to $20. It may seem like a small amount, but it means the world to our beneficiaries and affirms the work we do for our community. ❤️ Do make a donation while browsing the app today and help Children’s Society continue to bring hope and smiles to our beneficiaries! #sgchildrensoc70 #giveback",0,27,2022-03-07T09:58:54.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/275297731_285116187035560_5456724588611519164_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=3k-BbgFKE0EAX8z5K6m&tn=np9cglJokbU76B4C&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4ODYwMDczNjUyMTMzNjUyMA%3D%3D.2-ccb7-4&oh=00_AT_i84DFiWSG2FRMo-I3NE4NELH1kk8ZtyOtq-MuPITcow&oe=624012A4&_nc_sid=83d603,2788600736521336520_1646646616,2022-03-22T04:33:25.277Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/Caoe0jUsfQh/,"Food insecurity refers to a state where one lacks physical and economic access to sufficient, nutritious food. Being cash-strapped and facing financial constraints, low-income families are more likely to experience food insecurity. 

To better understand their challenges and experiences, we interviewed children and caregivers from low-income families about their food consumption habits. 

Read more about their experiences in our last article, “How Do Low-Income Families Experience Food Insecurity?” and learn more about how you can do your part as an individual to support low-income families via the link in our bio.

#researchbites",0,13,2022-03-03T07:00:39.000Z,false,false,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274988632_142325528274823_1544388829619132068_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=yYSq1i5-UuoAX8RNAMh&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NTYxMTkyMjI2NDk0NTY5Nw%3D%3D.2-ccb7-4&oh=00_AT-iMtgWQVpQOmdT7GWsu2HIlqtt_SFj1Ic1_dG3MLaDJA&oe=623F88A9&_nc_sid=83d603,2785611922264945697_1646646616,2022-03-22T04:33:25.446Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/Cal6BHIPdm7/,"What do you do when you suspect that child abuse is ongoing? Child abuse has been on the rise in Singapore for the past decade. Members of the community play a crucial role in responding to suspected child abuse to safeguard children. However, the decision to act and intervene is not always an easy one. 

In the second article of our February issue of Research Bites, “The Decision-making Experiences of Bystander Witnesses to Suspected Child Abuse”, we look at some of the tensions and dilemmas faced by bystanders to suspected child abuse, and how they decide whether or not to intervene. 

Read more via the link in our bio.

#researchbites",0,7,2022-03-02T07:00:35.000Z,false,false,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274966645_4892840844144242_8212060786874245725_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=V6P-0cbpbZ4AX8piU-E&tn=np9cglJokbU76B4C&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NDg4NzEwNzY3MDEwNDUwNw%3D%3D.2-ccb7-4&oh=00_AT_76LA4RmzYiORlRtRCl3JQo47tFlbDCMyH-SHeu12naA&oe=623F419A&_nc_sid=83d603,2784887107670104507_1646646616,2022-03-22T04:33:25.626Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CajVM44KQu_/,"Academic and education-related stressors can be difficult on children, but what about its effects on parents? How do parents experience the challenges that come with trying to support their children in their studies? 

We interviewed parents and professionals working with children to better understand parents’ experiences in relation to their children’s education. 

Read more about parents’ challenges and concerns in the first article, “Parenting as a Balancing Act: Challenges Relating to Involvement in Children’s Education” of our February issue of Research Bites via the link in our bio.

#researchbites",0,9,2022-03-01T07:00:24.000Z,false,false,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274973194_440296514514541_2213406149324339284_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5EhmKlhez7MAX95FLSH&tn=np9cglJokbU76B4C&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4NDE2MjIzOTMyNzMwODczNQ%3D%3D.2-ccb7-4&oh=00_AT-GIMxAMjs85GjaKIvWP0aKsfG1HDJd-jrhOd8zTdhXrQ&oe=62411BD4&_nc_sid=83d603,2784162239327308735_1646646616,2022-03-22T04:33:26.354Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CaWdSllhhtt/,"🤔 How can you help your child change his bullying behaviour? Hear more from Mr Taufiq Salehoodin, Social Programme Assistant Manager from Student Service @ Children’s Society.

#tipsfromtheexpert #bullying",0,18,2022-02-24T07:00:57.000Z,false,false,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274573509_503655104654672_1587819424774973485_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=X_CKfQzHTXMAX-2cDuE&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4MDUzODY0MDYwNTI1NjU1Nw%3D%3D.2-ccb7-4&oh=00_AT925HasD9fmlajJ2Np4Ao7jtWx4VGn0vyv7ixsTYWNfZA&oe=62412467&_nc_sid=83d603,2780538640605256557_1646646616,2022-03-22T04:33:26.497Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CaGsydUPpxf/,"新加坡儿童会总裁汪文敏在@capital958fm 采访中分享了儿童会成立70周年的里程碑。除了回顾我们的历史，文敏也叙述我们的服务如何不断进步与发展，以满足当今社会中儿童和青少年不断变化的需求。我们也通过节目呼吁儿童会早期的受益人与我们联系，分享他们珍贵的回忆。他们可以通过社交媒体与我们联系或发电邮info@childrensociety.org.sg。请点击我们bio链接观看视频。#sgchildrensoc70 
 
Singapore Children’s Society CEO Ang Boon Min shared about our Society’s 70th Anniversary milestone on Mediacorp Capital 958 radio station. Besides looking back on our history during the interview, she also shared about how our programmes and services evolved to meet the changing needs of children and youth. We also appealed for ex beneficiaries to contact us and share their precious memories. They can reach us directly via social media or email us at info@childrensociety.org.sg.  Click link in bio to watch the interview.",0,20,2022-02-18T04:08:32.000Z,false,false,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274074154_415007407062324_6516574843383779671_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=55hsEErXVSEAX9ez9_H&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NjEwMzIwMTgxODk3NTMyNw%3D%3D.2-ccb7-4&oh=00_AT96KCMOOLqhXm9gHvUjpyJDlkhI1uE-GBtVdryrRWs0Pw&oe=6240ED5E&_nc_sid=83d603,2776103201818975327_1646646616,2022-03-22T04:33:26.642Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CaEbojdqpGj/,"“Don’t tell anyone, this is our secret,” is a phrase often used by perpetrators so that they can continue to commit sexual acts with children. Hence it is important to teach children the N.O.T. rules – to say No, walk Out, and Tell a trusted adult if they encounter a bad touch or inappropriate action.

Watch this short animation clip with your child and observe how April applies the N.O.T. rules in this unsafe situation.

#bodysafety #KidzLive",0,15,2022-02-17T07:00:47.000Z,false,false,Video,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274242635_415570817032726_6467372449096542796_n.jpg?stp=dst-jpg_e15_p480x480&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=af5XbXx2a8IAX-jMiFC&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NTQ2NDgwNDQ4MDYxODkxNQ%3D%3D.2-ccb7-4&oh=00_AT-VDGxRwATx8kGFPPSyVnyKNi4JGJIDYhH9MUGJfDGhHg&oe=623FE789&_nc_sid=83d603,2775464804480618915_1646646616,2022-03-22T04:33:26.836Z,https://www.instagram.com/sgchildrensoc/,https://scontent-iad3-1.cdninstagram.com/v/t50.16885-16/274201251_971208156849118_139178091301792251_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=K7Lmu0jlxMAAX_aY2s-&tn=np9cglJokbU76B4C&edm=AABBvjUBAAAA&vs=18219893719113237_3955433538&_nc_vs=HBksFQAYJEdLUDZWeERlSXpFRlQzTURBUHRwajVTOGRlNEJidlZCQUFBRhUAAsgBABUAGCRHTmQzVkJDT09FbU1JSHNEQUFRUWpfV2hSbFUyYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbEjcemkuLZPxUCKAJDMywXQGpu6XjU%2FfQYEmRhc2hfYmFzZWxpbmVfMl92MREAdewHAA%3D%3D&ccb=7-4&oe=623B7B2C&oh=00_AT-px45jphPiVQcqeJUMSKU0t0EPxvE_SoR1JZsHa0i8gw&_nc_sid=83d603,142,,,,,,,,,,
https://www.instagram.com/p/CaCPkpdPGQ4/,"Can you spot your favourite CNY snack? 😋 While we’re soaking up the rest of the festive month with our remaining snacks at home, let’s do our part to give back to the ones who might not be able to enjoy them like we do.
 
Send an e-Ang Pow &amp; donate to our project (#linkinourbio) today! Sprinkle hope &amp; smiles to our children as you send some love their way 😊
(Scroll next to view the rest of our snack designs! Do you have a personal favourite?)
 
Your donation will go towards our general fund and help to keep our services and programmes running, making a positive impact on the lives of our children, youth, and families in need 🌈
 
To donate &amp; find out more: visit: bit.ly/lkncny2022_ or click the link in our bio ✨
Share about our campaign &amp; support us by giving back today!
 
#lkncny2022 #fundraising #charity #givingback #donatetoday",0,13,2022-02-16T10:36:16.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/273957327_1146946862741757_8350733201988631107_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=VimOyJqJMAIAX-em6rG&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NDg0ODgwNTcwMTM2ODI3MA%3D%3D.2-ccb7-4&oh=00_AT8ZmAL6N1mYhd38VeBASQ_u9Au7yUjDcF1HvHmuSrWW0A&oe=623F5E90&_nc_sid=83d603,2774848805701368270_1646646616,2022-03-22T04:33:27.033Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CaCPkpdPGQ4/,"Can you spot your favourite CNY snack? 😋 While we’re soaking up the rest of the festive month with our remaining snacks at home, let’s do our part to give back to the ones who might not be able to enjoy them like we do.
 
Send an e-Ang Pow &amp; donate to our project (#linkinourbio) today! Sprinkle hope &amp; smiles to our children as you send some love their way 😊
(Scroll next to view the rest of our snack designs! Do you have a personal favourite?)
 
Your donation will go towards our general fund and help to keep our services and programmes running, making a positive impact on the lives of our children, youth, and families in need 🌈
 
To donate &amp; find out more: visit: bit.ly/lkncny2022_ or click the link in our bio ✨
Share about our campaign &amp; support us by giving back today!
 
#lkncny2022 #fundraising #charity #givingback #donatetoday",0,13,2022-02-16T10:36:16.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/273953327_1718336821703449_3772330506250045894_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=0hP8iFqBPxYAX-orSJD&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NDg0ODgwNTcxODA0NzE3OA%3D%3D.2-ccb7-4&oh=00_AT8fYtyDIB8haPErtf7OUJYKh03QHOFRZnm4glhG0vxQgQ&oe=623FE4C0&_nc_sid=83d603,2774848805718047178_1646646616,2022-03-22T04:33:27.033Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CaCPkpdPGQ4/,"Can you spot your favourite CNY snack? 😋 While we’re soaking up the rest of the festive month with our remaining snacks at home, let’s do our part to give back to the ones who might not be able to enjoy them like we do.
 
Send an e-Ang Pow &amp; donate to our project (#linkinourbio) today! Sprinkle hope &amp; smiles to our children as you send some love their way 😊
(Scroll next to view the rest of our snack designs! Do you have a personal favourite?)
 
Your donation will go towards our general fund and help to keep our services and programmes running, making a positive impact on the lives of our children, youth, and families in need 🌈
 
To donate &amp; find out more: visit: bit.ly/lkncny2022_ or click the link in our bio ✨
Share about our campaign &amp; support us by giving back today!
 
#lkncny2022 #fundraising #charity #givingback #donatetoday",0,13,2022-02-16T10:36:16.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274159633_1111526966351850_7850654538625883417_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=c1BcXMQTcFEAX_hVvVG&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NDg0ODgwNTcwOTc5ODUwMQ%3D%3D.2-ccb7-4&oh=00_AT_6CSlqWj4NM7MYfSZfVL7KEBQMHuMyIBovblb-MX28-A&oe=62410B70&_nc_sid=83d603,2774848805709798501_1646646616,2022-03-22T04:33:27.033Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
https://www.instagram.com/p/CaCPkpdPGQ4/,"Can you spot your favourite CNY snack? 😋 While we’re soaking up the rest of the festive month with our remaining snacks at home, let’s do our part to give back to the ones who might not be able to enjoy them like we do.
 
Send an e-Ang Pow &amp; donate to our project (#linkinourbio) today! Sprinkle hope &amp; smiles to our children as you send some love their way 😊
(Scroll next to view the rest of our snack designs! Do you have a personal favourite?)
 
Your donation will go towards our general fund and help to keep our services and programmes running, making a positive impact on the lives of our children, youth, and families in need 🌈
 
To donate &amp; find out more: visit: bit.ly/lkncny2022_ or click the link in our bio ✨
Share about our campaign &amp; support us by giving back today!
 
#lkncny2022 #fundraising #charity #givingback #donatetoday",0,13,2022-02-16T10:36:16.000Z,false,true,Photo,https://www.instagram.com/sgchildrensoc,sgchildrensoc,Singapore Children's Society,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/274054004_153010467152081_3410487172379173740_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=R_vkyxjqyZsAX9ciXuM&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3NDg0ODgwNTg2OTExNjMwNw%3D%3D.2-ccb7-4&oh=00_AT82Fp2xKHFqoJvohCb1gAG4O1COi2JIFLT5sIf4PNaSPA&oe=6241154F&_nc_sid=83d603,2774848805869116307_1646646616,2022-03-22T04:33:27.033Z,https://www.instagram.com/sgchildrensoc/,,,,,,,,,,,,
